timestamp,accX,accY,accZ,step
408188,63,27,213,0
408199,62,26,222,0
408210,61,25,229,0
408221,62,26,236,0
408232,61,30,241,0
408243,59,31,239,0
408254,54,25,226,0
408265,52,23,224,0
408276,52,23,226,0
408287,52,27,228,0
408298,49,27,229,0
408309,48,28,229,0
408320,46,29,232,0
408331,43,25,230,0
408342,43,21,224,0
408353,45,25,219,0
408364,51,24,215,0
408375,54,17,214,0
408386,54,12,215,0
408397,53,13,218,0
408408,54,11,216,0
408419,57,10,209,0
408430,61,10,204,0
408441,68,14,200,0
408452,72,18,198,0
408463,75,18,196,0
408474,74,17,193,0
408485,74,23,186,0
408496,75,25,178,0
408507,68,21,166,0
408518,64,12,158,0
408529,57,10,149,0
408540,49,11,144,0
408551,48,14,146,0
408562,52,15,143,0
408573,55,-1,148,0
408584,77,-7,137,0
408595,88,9,112,0
408606,98,16,97,0
408617,85,13,87,0
408628,72,11,73,0
408639,63,21,77,0
408650,53,12,79,0
408661,49,10,87,0
408672,45,-6,96,0
408683,46,-5,110,0
408694,48,-11,126,0
408705,54,-14,144,0
408716,54,4,178,0
408727,43,4,154,0
408738,34,-7,156,0
408749,35,-10,170,0
408760,49,-18,186,0
408771,59,-25,202,0
408782,69,-21,230,0
408793,79,-10,240,0
408804,78,-2,229,0
408815,70,-16,201,0
408826,48,-12,198,0
408837,20,-12,202,0
408848,10,-27,209,0
408859,19,-41,223,0
408870,38,-56,239,0
408881,69,-73,247,0
408892,103,-58,252,0
408903,94,-39,258,0
408914,68,-34,262,0
408925,51,-39,260,0
408936,37,-51,246,0
408947,18,-43,255,0
408958,15,-53,262,0
408969,47,-59,259,0
408980,65,-63,252,0
408991,83,-71,248,0
409002,97,-89,236,0
409013,97,-102,217,0
409024,43,-26,230,0
409035,-13,-23,258,0
409046,3,-45,265,0
409057,-12,-49,247,0
409068,40,-44,239,0
409079,43,-43,236,0
409090,43,-57,244,0
409101,24,-62,242,0
409112,-4,-48,257,0
409123,-31,-13,280,0
409134,-48,-23,286,0
409145,-61,-35,284,0
409156,-60,-31,290,0
409167,-36,-37,298,0
409178,-22,-50,295,0
409189,-12,-65,299,0
409200,-8,-73,317,0
409211,-25,-63,329,0
409222,-56,-62,335,0
409233,-81,-64,386,0
409244,-78,-78,422,0
409255,-72,-76,448,0
409266,-71,-71,463,0
409277,-73,-78,473,0
409288,-70,-97,479,0
409299,-63,-98,486,0
409310,-68,-86,489,0
409321,-76,-85,480,0
409332,-76,-81,470,0
409343,-72,-80,456,0
409354,-60,-82,436,0
409366,-53,-77,413,0
409377,-56,-69,391,0
409388,-50,-66,350,0
409399,-41,-67,335,0
409410,-22,-67,321,0
409421,-8,-63,310,0
409432,3,-60,298,0
409443,12,-61,283,0
409454,17,-58,275,0
409465,27,-50,271,0
409476,24,-46,268,0
409487,24,-47,270,0
409498,27,-50,270,0
409509,35,-46,265,0
409520,37,-37,257,0
409531,41,-35,254,0
409542,53,-32,255,0
409553,47,-28,249,0
409564,48,-17,259,0
409575,45,-19,257,0
409586,41,-24,255,0
409597,39,-16,255,0
409608,31,-29,259,0
409619,36,-20,254,0
409630,43,-20,248,0
409641,50,-18,244,0
409652,46,-12,237,0
409663,41,-8,224,0
409674,41,-14,217,0
409685,42,-13,213,0
409696,41,-14,205,0
409707,37,-12,202,0
409718,36,-11,190,0
409729,33,-13,180,0
409740,27,-7,180,0
409751,24,-5,176,0
409762,19,0,165,0
409773,15,1,156,0
409784,17,-1,145,0
409795,18,-1,139,0
409806,9,15,166,0
409817,8,-1,140,0
409828,10,1,132,0
409839,12,0,133,0
409850,14,2,127,0
409861,11,3,127,0
409872,18,3,117,0
409883,23,9,118,0
409894,24,7,116,0
409905,36,4,117,0
409916,47,2,118,0
409927,52,3,122,0
409938,51,-1,126,0
409949,58,4,127,0
409960,63,11,134,0
409971,64,10,133,0
409982,65,17,124,0
409993,67,-9,131,0
410004,75,-14,181,0
410015,75,-6,137,0
410026,89,5,141,0
410037,76,2,145,0
410048,67,4,161,0
410059,60,4,173,0
410070,52,4,187,0
410081,47,7,202,0
410092,40,11,217,0
410103,41,12,229,0
410114,46,18,242,0
410125,49,18,249,0
410136,46,12,247,0
410147,47,12,242,0
410158,50,18,236,0
410169,53,19,231,0
410180,53,21,225,0
410191,53,20,219,0
410202,54,21,212,0
410213,51,6,212,0
410224,46,6,215,0
410235,45,10,214,0
410246,43,12,212,0
410257,44,14,210,0
410268,49,14,208,0
410279,55,15,208,0
410290,63,16,207,0
410301,68,15,202,0
410312,71,12,198,0
410323,73,6,197,0
410334,82,7,196,0
410345,86,10,194,0
410356,84,6,183,0
410367,80,13,176,0
410378,51,-3,183,0
410389,35,-7,187,0
410400,31,4,173,0
410411,34,15,165,0
410422,42,16,166,0
410433,46,0,160,0
410444,59,-1,134,0
410455,72,17,101,0
410466,61,18,72,0
410477,56,12,68,0
410488,56,14,75,0
410499,33,13,84,0
410510,18,7,100,0
410521,18,-1,116,0
410532,25,-5,117,0
410543,48,-18,140,0
410554,47,-26,152,0
410565,48,-21,156,0
410576,49,-1,154,0
410587,46,1,149,0
410598,44,13,147,0
410609,30,17,148,0
410620,26,-5,166,0
410631,35,-6,204,0
410642,48,-20,207,0
410653,41,-24,207,0
410664,40,-17,222,0
410675,38,0,238,0
410686,31,11,247,0
410697,18,-18,222,0
410708,42,-32,229,0
410719,64,-49,210,0
410730,53,-44,196,0
410741,48,-38,184,0
410752,62,-10,198,0
410763,57,-8,227,0
410774,57,-14,241,0
410785,47,-39,239,0
410796,55,-56,249,0
410807,66,-76,246,0
410818,83,-77,259,0
410829,121,-88,273,0
410840,121,-63,290,0
410851,78,-32,306,0
410862,-5,-31,279,0
410873,-44,-68,253,0
410884,-26,-89,238,0
410895,30,-94,224,0
410906,73,-84,227,0
410917,71,-56,243,0
410928,19,-14,281,0
410939,-22,-11,327,0
410950,-80,-12,332,0
410961,-117,-43,311,0
410972,-98,-72,295,0
410983,-51,-89,272,0
410994,-17,-87,258,0
411005,-11,-83,250,0
411016,-22,-51,273,0
411027,-72,-26,296,0
411038,-73,-58,339,0
411049,-79,-57,349,0
411060,-61,-79,371,0
411071,-39,-99,391,0
411082,-46,-99,413,0
411093,-66,-89,423,0
411104,-78,-86,427,0
411115,-72,-90,446,0
411126,-63,-94,470,0
411137,-51,-100,502,0
411148,-43,-96,506,0
411160,-48,-100,493,0
411171,-47,-110,491,0
411182,-48,-100,452,0
411193,-52,-91,434,0
411204,-59,-75,407,0
411215,-52,-69,374,0
411226,-35,-65,344,0
411237,-12,-65,323,0
411248,5,-62,313,0
411259,21,-60,301,0
411270,35,-56,299,0
411281,40,-59,293,0
411292,45,-56,289,0
411303,51,-53,286,0
411314,52,-48,274,0
411325,52,-17,278,0
411336,55,-52,256,0
411347,57,-33,260,0
411358,57,-23,261,0
411369,52,-24,262,0
411380,49,-31,262,0
411391,50,-36,268,0
411402,51,-30,267,0
411413,44,-16,261,0
411424,45,-13,254,0
411435,41,-9,252,0
411446,34,-9,239,0
411457,28,-14,224,0
411468,26,-20,216,0
411479,24,-17,212,0
411490,21,-18,209,0
411501,18,-15,211,0
411512,28,-8,204,0
411523,29,-11,195,0
411534,32,-10,188,0
411545,29,-12,174,0
411556,26,-7,176,0
411567,18,-10,167,0
411578,12,-8,164,0
411589,12,-6,164,0
411600,15,-5,165,0
411611,12,4,162,0
411622,14,5,173,0
411633,14,1,151,0
411644,9,1,138,0
411655,12,1,134,0
411666,9,0,126,0
411677,8,7,132,0
411688,8,-1,122,0
411699,14,-2,113,0
411710,12,1,115,0
411721,13,-1,115,0
411732,22,4,127,0
411743,29,6,126,0
411754,28,8,127,0
411765,34,0,129,0
411776,49,0,132,0
411787,59,-3,128,0
411798,65,-1,126,0
411809,72,3,127,0
411820,70,-1,123,0
411831,72,0,120,0
411842,82,-1,141,0
411853,83,7,155,0
411864,78,3,158,0
411875,80,5,162,0
411886,74,10,169,0
411897,73,6,177,0
411908,69,6,190,0
411920,69,6,199,0
411931,66,9,212,0
411942,64,10,225,0
411953,63,15,230,0
411964,63,16,235,0
411975,65,16,240,0
411986,67,13,243,0
411997,64,3,237,0
412008,62,-1,229,0
412019,64,-1,224,0
412030,69,-1,221,0
412041,75,2,220,0
412052,80,7,221,0
412063,79,12,212,0
412074,78,10,203,0
412085,73,8,197,0
412096,72,8,193,0
412107,72,5,193,0
412118,76,1,190,0
412129,84,0,194,0
412140,88,-5,197,0
412151,91,-11,196,0
412162,93,-19,190,0
412173,92,-5,178,0
412184,87,0,169,0
412195,82,1,167,0
412206,78,1,166,0
412217,68,5,164,0
412228,62,11,153,0
412239,54,8,153,0
412250,54,3,154,0
412261,59,8,150,0
412272,62,12,144,0
412283,61,11,142,0
412294,55,13,122,0
412305,49,7,106,0
412316,45,-4,108,0
412327,45,-31,119,0
412338,41,-25,124,0
412349,47,-8,137,0
412360,49,0,164,0
412371,53,0,159,0
412382,51,1,140,0
412393,42,-7,129,0
412404,29,-14,117,0
412415,8,-17,104,0
412426,4,-18,114,0
412437,12,-15,143,0
412448,19,-27,159,0
412459,34,-26,179,0
412470,47,-20,189,0
412481,65,-4,197,0
412492,90,9,211,0
412503,73,22,206,0
412514,48,11,228,0
412525,42,-28,222,0
412536,53,-50,219,0
412547,44,-66,206,0
412558,51,-73,201,0
412569,84,-83,212,0
412580,120,-59,214,0
412591,115,-27,217,0
412602,127,-16,248,0
412613,119,-19,269,0
412624,104,-48,277,0
412635,114,-76,266,0
412646,99,-98,241,0
412657,86,-111,219,0
412668,92,-76,222,0
412679,88,-47,244,0
412690,76,-27,261,0
412701,42,-2,267,0
412712,-19,-5,295,0
412723,-50,-52,293,0
412735,-31,-70,299,0
412746,-35,-68,295,0
412757,-3,-83,293,0
412768,27,-82,278,0
412779,25,-55,271,0
412790,-3,-39,270,0
412801,-60,-40,283,0
412812,-56,-55,304,0
412823,-31,-68,333,0
